Ticker,Report Date,Price,FCF,FCF_per_share,FCFps_growth
ALGM,2021-09-30,31.96,40313000.0,0.2125385928391961,-6.86956633374206
ALGM,2021-12-31,36.18,26711000.0,0.1407791518635587,-0.3548391994700374
ALGM,2022-03-31,28.4,23423000.0,0.1232804799394401,-0.7564912000754422
ALGM,2022-06-30,20.69,22164000.0,0.11626215290031032,-0.04783772286122135
ALGM,2022-09-30,21.85,34420000.0,0.17994127296092075,-0.15337129809143912
ALGM,2022-12-31,29.32,39511000.0,0.20650865998881987,0.46689802612936154
ALGM,2023-03-31,47.99,17336000.0,0.09050921688309731,-0.2658268614174867
ALGM,2023-06-30,45.14,4753000.0,0.02475555259023654,-0.7870712697754416
ALGM,2023-09-30,31.89,15539000.0,0.0807509829986208,-0.5512370137775
ALGM,2023-12-31,29.5,38159000.0,0.19799761775019611,-0.041213972523401844
ALGM,2024-03-31,26.85,-1508000.0,-0.007807819490834798,-1.0862654628966624
ALGN,2020-09-30,327.36,189817000.0,2.408111742616462,-0.08141768034673176
ALGN,2020-12-31,534.38,328259000.0,4.162817830194661,0.8621005401101354
ALGN,2021-03-31,541.53,183756000.0,2.3260253164556963,-6.035866275609105
ALGN,2021-06-30,611.0,193267000.0,2.4461390474502904,6.561116298262054
ALGN,2021-09-30,665.43,230670000.0,2.9234259353137992,0.21399098039256184
ALGN,2021-12-31,657.18,163753000.0,2.080644956354904,-0.5001835196190632
ALGN,2022-03-31,436.0,-56830000.0,-0.7215683286989424,-1.3102151655848866
ALGN,2022-06-30,236.67,51025000.0,0.650870591236686,-0.733919217750473
ALGN,2022-09-30,207.11,191134000.0,2.447517703251252,-0.16279127386596973
ALGN,2022-12-31,212.28,91503000.0,1.1467547278583334,-0.44884651061883196
ALGN,2023-03-31,334.14,135776000.0,1.765135658662784,-3.4462488006444167
ALGN,2023-06-30,353.64,193232000.0,2.5251163033819455,2.879598091202893
ALGN,2023-09-30,299.76,265568000.0,3.4683488095704527,0.41708834422857965
ALGN,2023-12-31,268.92,13484000.0,0.17814770775531774,-0.8446505574142916
ALGN,2024-03-31,319.65,19295000.0,0.25666777519122047,-0.8545903404468841
ALGS,2021-09-30,387.75,-25465000.0,-15.01474941907395,0.3102229063294771
ALGS,2021-12-31,296.75,-37816000.0,-22.526512554408594,-0.544189794487832
ALGS,2022-03-31,53.75,-20949000.0,-12.319593145862713,-0.3872042923024134
ALGS,2022-06-30,30.25,-25369000.0,-14.865020063001575,-0.03460002934646625
ALGS,2022-09-30,27.5,-17140000.0,-10.020596593815643,-0.3326164617115753
ALGS,2022-12-31,23.5,-16874000.0,-9.846686036367498,-0.5628845782237858
ALGS,2023-03-31,21.85,-22394000.0,-13.047052469612323,0.0590489730575163
ALGS,2023-06-30,24.27,-13602000.0,-7.868709067758714,-0.4706560075661379
ALGS,2023-09-30,20.0,-20355000.0,-11.699089419436639,0.16750428079870036
ALGS,2023-12-31,17.73,-22665000.0,-4.446913971197183,-0.5483847098634947
ALGS,2024-03-31,23.79,-22815000.0,-3.652640675896222,-0.7200409299798918
ALGT,2020-09-30,115.93,-27835000.0,-1.7390353617393477,-0.6115912970737445
ALGT,2020-12-31,183.12,-124695000.0,-7.74118450459399,2.451866997072894
ALGT,2021-03-31,236.17,101794000.0,6.296406259664749,-4.566011242426049
ALGT,2021-06-30,187.73,171995000.0,10.068785856457088,0.19346322415477624
ALGT,2021-09-30,189.16,-63396000.0,-3.56838905775076,1.0519358813852584
ALGT,2021-12-31,181.0,72263000.0,3.5609816192775834,-1.4600047469691915
ALGT,2022-03-31,157.14,104342000.0,5.853031917877377,-0.07041704799572121
ALGT,2022-06-30,109.44,-81718000.0,-4.543170067270807,-1.4512132974163197
ALGT,2022-09-30,70.62,-105758000.0,-5.870878205839903,0.6452461070880136
ALGT,2022-12-31,66.89,-143718000.0,-9.56844207723036,-3.6870237199290883
ALGT,2023-03-31,89.01,52001000.0,2.926995384442193,-0.49991808937483495
ALGT,2023-06-30,122.2,-145664000.0,-8.240312270181592,0.8137802785647752
ALGT,2023-09-30,73.27,-199299000.0,-11.246487218554257,0.9156396750603867
ALGT,2023-12-31,79.67,-127907000.0,-6.870810055865922,-0.28193011982419636
ALGT,2024-03-31,68.72,890000.0,0.050384963768115944,-0.982786114376563
ALHC,2021-12-31,14.06,-33085000.0,-0.18511744690672438,0.9224035074218496
ALHC,2022-03-31,11.23,-16552000.0,-0.09253431037161582,-0.6641773525312963
ALHC,2022-06-30,11.41,4499000.0,0.024820338046494302,-1.154199235865076
ALHC,2022-09-30,11.84,98572000.0,0.5412375346923503,12.814792633615832
ALHC,2022-12-31,11.61,-155720000.0,-0.8528358047416323,3.6069985244089553
ALHC,2023-03-31,6.36,77825000.0,0.42500859232758054,-5.592983841569199
ALHC,2023-06-30,5.75,28617000.0,0.1538619031217885,5.199025284569821
ALHC,2023-09-30,7.03,-3561000.0,-0.019009405721563143,-1.0351221127565893
ALHC,2023-12-31,8.49,-198063000.0,-1.00413070890752,0.17740214860200743
ALHC,2024-03-31,4.93,-17359000.0,-0.09184393964968005,-1.2160990184849962
ALIM,2020-09-30,4.86,-2466000.0,-0.48651518406787064,-0.9616849572237893
ALIM,2020-12-31,4.22,-348000.0,-0.0645595996414345,-3.941655886721272
ALIM,2021-03-31,9.62,-2585000.0,-0.4491415402236221,-5.2773406319420255
ALIM,2021-06-30,9.1,6586000.0,0.8958205333872694,-9.63356992613463
ALIM,2021-09-30,4.22,-3042000.0,-0.43933038077899256,-0.09698526342868599
ALIM,2021-12-31,5.13,-4804000.0,-0.7566032294862327,10.719453554365646
ALIM,2022-03-31,5.6,-6362000.0,-0.9100614141255778,1.0262241022562049
ALIM,2022-06-30,5.47,-1490000.0,-0.21286605282192525,-1.23762131463658
ALIM,2022-09-30,5.08,-2043000.0,-0.2920000142927075,-0.3353521015893512
ALIM,2022-12-31,2.99,-335000.0,-0.0478545382029921,-0.9367508142471352
ALIM,2023-03-31,2.1,-2218000.0,-0.31540488359952906,-0.6534246165105436
ALIM,2023-06-30,2.92,-81430000.0,-10.060986157031941,46.264399483409115
ALIM,2023-09-30,2.99,-9830000.0,-0.30617316743212036,0.04853819330709132
ALIM,2023-12-31,4.08,3685000.0,0.06698093479028833,-2.3996778008005175
ALIM,2024-03-31,3.85,-587000.0,-0.010799011303602925,-0.9657614327959662
ALJJ,2021-03-31,1.45,8490000.0,0.20060962642659672,2.3242867486400245
ALJJ,2021-06-30,1.81,8756000.0,0.20690470001654104,0.09455493148489535
ALJJ,2021-09-30,1.06,-13340000.0,-0.31520994305427563,-11.33364894834378
ALJJ,2021-12-31,1.82,-4850000.0,-0.11460031662767893,-12.685918551927994
ALJJ,2022-03-31,2.62,4005000.0,0.09463386971007301,-0.5282685512367491
ALJJ,2022-06-30,1.93,98242000.0,2.3165365842156147,10.196152547672522
ALK,2020-09-30,36.63,-241000000.0,-1.9490970262117155,-2.560290138905067
ALK,2020-12-31,52.0,-89000000.0,-0.7175162650456711,-1.4417281258313919
ALK,2021-03-31,69.21,140000000.0,1.12631638227178,-2.6085107609052964
ALK,2021-06-30,60.31,765000000.0,6.120538607397451,2.157480870868938
ALK,2021-09-30,58.6,-194000000.0,-1.5489021956087825,-0.2053231959317878
ALK,2021-12-31,52.1,29000000.0,0.2293178978665528,-1.3195995812749364
ALK,2022-03-31,58.01,-1000000.0,-0.00795494320170554,-1.0070627963216343
ALK,2022-06-30,40.05,604000000.0,4.773081087061315,-0.22015342223437037
ALK,2022-09-30,39.15,-141000000.0,-1.1121364851754574,-0.2819840475864638
ALK,2022-12-31,42.16,-711000000.0,-5.572362511477421,-25.29972785953302
ALK,2023-03-31,41.96,98000000.0,0.7686214225770778,-97.62186178931928
ALK,2023-06-30,53.18,514000000.0,4.033270558694287,-0.15499642995223312
ALK,2023-09-30,36.83,-500000000.0,-3.9312193856290345,2.5348353714057152
ALK,2023-12-31,38.34,-524000000.0,-4.113933988631724,-0.2617253489595777
ALK,2024-03-31,43.07,397000000.0,0.0031515440184170834,-0.995899744756202
ALKS,2020-09-30,16.57,53851000.0,0.33855352001106487,3.379909043882757
ALKS,2020-12-31,19.95,62486000.0,0.3925986428750943,5.12912562487714
ALKS,2021-03-31,18.68,-52956000.0,-0.3317338411616573,-0.12689848807264753
ALKS,2021-06-30,24.52,26504000.0,0.1647889775920814,-2.745260587515415
ALKS,2021-09-30,30.84,78064000.0,0.4835001486473095,0.4281350512365294
ALKS,2021-12-31,23.26,22370000.0,0.13648732748416698,-0.6523489574883972
ALKS,2022-03-31,26.31,13887000.0,0.08581068138142406,-1.258673281812113
ALKS,2022-06-30,29.79,-12268000.0,-0.07487838670890325,-1.4543895338331256
ALKS,2022-09-30,22.33,-9849000.0,-0.05995179021438746,-1.1239953914846041
ALKS,2022-12-31,25.87,-8981000.0,-0.05469216247487973,-1.400712384680726
ALKS,2023-03-31,28.19,-28162000.0,-0.17059090771420785,-2.987991529352157
ALKS,2023-06-30,31.3,206008000.0,1.2389297505998953,-17.54589268083928
ALKS,2023-09-30,28.07,85258000.0,0.5117311997695175,-9.535711743378604
ALKS,2023-12-31,28.62,90555000.0,0.5425021417317174,-10.919193485554539
ALKS,2024-03-31,27.24,13177000.0,0.07844199447566434,-1.4598251778288134
ALKT,2021-12-31,20.06,-12407000.0,-0.9978725938599026,4.286679973479943
ALKT,2022-03-31,14.31,-8627000.0,-0.09563361013574818,2.7291476245740784
ALKT,2022-06-30,13.89,-11332000.0,-0.12492919402005444,-0.12078994813674113
ALKT,2022-09-30,15.05,-5050000.0,-0.055383595280374516,-0.010821945477289617
ALKT,2022-12-31,14.79,-14093000.0,-0.23316069162545464,-0.7663422233858951
ALKT,2023-03-31,12.66,-9844000.0,-0.10653986244041373,0.11404204326475334
ALKT,2023-06-30,16.39,-5898000.0,-0.06319191490626881,-0.494178159060845
ALKT,2023-09-30,17.86,2771000.0,0.029268439629243335,-1.5284676713578176
ALKT,2023-12-31,23.25,-5589000.0,-0.058269879391254185,-0.75008703660539
ALKT,2024-03-31,23.69,645000.0,0.006653241079458142,-1.0624483730977146
ALLE,2020-09-30,92.73,152500001.0,1.6522210292524377,0.012161667953069187
ALLE,2020-12-31,109.42,187099999.0,2.035908585418934,-0.019043012741848105
ALLE,2021-03-31,118.46,105500000.0,1.163175303197354,4.675071084547091
ALLE,2021-06-30,131.7,144100000.0,1.6028921023359288,0.748781809049719
ALLE,2021-09-30,125.29,78100000.0,0.8706800445930881,-0.47302447482644916
ALLE,2021-12-31,125.89,115500000.0,1.2933930571108623,-0.36470966016152556
ALLE,2022-03-31,104.72,11800000.0,0.13228699551569506,-0.8862708010116251
ALLE,2022-06-30,93.77,72700000.0,0.8242630385487528,-0.48576511335508066
ALLE,2022-09-30,86.28,141100000.0,1.6052332195676906,0.8436545428325459
ALLE,2022-12-31,104.01,169900000.0,1.9596309111880046,0.5151085746241455
ALLE,2023-03-31,103.51,46700000.0,0.5306818181818181,3.011594761171032
ALLE,2023-06-30,116.85,143400000.0,1.6313993174061434,0.9792217303331754
ALLE,2023-09-30,100.83,130300000.0,1.4823663253697383,-0.07654145995747699
ALLE,2023-12-31,121.94,196000000.0,2.2323462414578588,0.13916668119126754
ALLE,2024-03-31,130.34,23900000.0,0.2728310502283105,-0.48588581541560333
ALLK,2020-09-30,81.45,-35829000.0,-0.6159466382437381,1.2012041530994657
ALLK,2020-12-31,140.0,-34969000.0,-0.601162131031993,0.8227260880896534
ALLK,2021-03-31,114.78,-47174000.0,-0.8109817944265846,1.527810524059586
ALLK,2021-06-30,85.37,-56169000.0,-0.9656174250889649,1.2383438272096914
ALLK,2021-09-30,105.87,-56933000.0,-0.9787515687049804,0.5890200675430518
ALLK,2021-12-31,9.79,-80798000.0,-1.3890216438309064,1.310560782407275
ALLK,2022-03-31,5.7,-176876000.0,-3.040726159982121,2.749438249883411
ALLK,2022-06-30,3.13,-34711000.0,-0.5967267788684695,-0.38202567252399006
ALLK,2022-09-30,6.12,-28471000.0,-0.48945314514604,-0.49992095972458855
ALLK,2022-12-31,8.27,-47077000.0,-0.7439005119777511,-0.4644428218367558
ALLK,2023-03-31,4.45,-30406000.0,-0.3541965169782748,-0.8835158122294191
ALLK,2023-06-30,4.36,-32846000.0,-0.3790827043371881,-0.3647298600273719
ALLK,2023-09-30,2.21,-29586000.0,-0.3396200424725937,-0.3061234852801692
ALLK,2023-12-31,2.74,-24234000.0,-0.27668805516863426,-0.6280577164370743
ALLK,2024-03-31,1.22,-32545000.0,-0.3696531201017696,0.043638495531684855
ALLO,2020-09-30,37.71,-57835000.0,-0.45488954348273297,-0.07651463516057305
ALLO,2020-12-31,25.24,-27379000.0,-0.21060895434134946,-0.6568469423837812
ALLO,2021-03-31,35.3,-55789000.0,-0.42211624931239367,-0.13317867365518657
ALLO,2021-06-30,26.08,-52072000.0,-0.3862140024752496,0.041736857242019795
ALLO,2021-09-30,25.7,-52225000.0,-0.3811328879346413,-0.1621419014897435
ALLO,2021-12-31,14.92,-46172000.0,-0.3315429044716623,0.5742108663352758
ALLO,2022-03-31,9.11,-70139000.0,-0.49618585816751604,0.17547206243725058
ALLO,2022-06-30,11.4,-43905000.0,-0.3062034816810916,-0.2071662867772005
ALLO,2022-09-30,10.8,-47878000.0,-0.3332690132537115,-0.12558316586192306
ALLO,2022-12-31,5.76,-63788000.0,-0.4424020519998157,0.3343734582551707
ALLO,2023-03-31,4.94,-67674000.0,-0.4681253980897255,-0.05655231727365583
ALLO,2023-06-30,4.97,-62145000.0,-0.4233430996873167,0.38255482061508694
ALLO,2023-09-30,3.1,-55542000.0,-0.3312993020358426,-0.005910274101509012
ALLO,2023-12-31,3.62,-53888000.0,-0.319396017200182,-0.27804128449134075
ALLO,2024-03-31,4.38,-55907000.0,-0.3305595781741208,-0.29386532001247556
ALNA,2020-12-31,1.28,-8462000.0,-0.2007608413582707,-0.6036866343258207
ALNA,2021-12-31,0.59,-12828000.0,-0.1435178867669158,-0.2851300791731648
ALNY,2020-09-30,145.6,-122744000.0,-1.0582656527511942,-0.47398356248704754
ALNY,2020-12-31,129.97,-144812000.0,-1.2451697779000679,-0.3933970482508173
ALNY,2021-03-31,141.19,-252838000.0,-2.159531943969935,-0.08388614701471817
ALNY,2021-06-30,169.52,-133102000.0,-1.1299556853489992,-0.14569349054439273
ALNY,2021-09-30,188.81,-160098000.0,-1.343769147480716,0.26978433438455907
ALNY,2021-12-31,169.58,-172027000.0,-1.4037405445984872,0.12734871140692391
ALNY,2022-03-31,163.29,-189052000.0,-1.5784191762751205,-0.2690919989942528
ALNY,2022-06-30,145.85,-138874000.0,-1.148706326098465,0.016594138153014745
ALNY,2022-09-30,200.16,-131794000.0,-1.0788107984218196,-0.19717549666595452
ALNY,2022-12-31,233.59,-153613000.0,-1.2396042640069076,-0.11692779069691087
ALNY,2023-03-31,200.32,-180366000.0,-1.4532636108000097,-0.07929171626669093
ALNY,2023-06-30,189.94,-74905000.0,-0.6008791984533808,-0.4769079051786518
ALNY,2023-09-30,178.96,342320000.0,2.733748602459671,-3.5340389681479287
ALNY,2023-12-31,194.93,-45104000.0,-0.3590110957224955,-0.7103824937145465
ALNY,2024-03-31,153.33,-94488000.0,-0.749084336203206,-0.4845502697264667
ALPA,2023-09-30,3.73,-3980873.0,-0.213683880550067,-0.014969895308898277
ALPA,2023-12-31,3.82,-3411198.0,-0.17051361407945814,3.8946489119865433
ALPN,2020-09-30,8.79,-5452000.0,-0.2447351200194136,-0.5752680262329748
ALPN,2020-12-31,12.6,-9837000.0,-0.41242113341980885,0.2459304065988866
ALPN,2021-03-31,10.6,-16010000.0,-0.6707203142372851,0.278695052640894
ALPN,2021-06-30,9.0,-14712000.0,-0.6151613437495413,-1.2105121391879903
ALPN,2021-09-30,10.67,30134000.0,1.2187939367853073,-5.980053278371435
ALPN,2021-12-31,13.85,-14778000.0,-0.5600317631765208,0.3579123808053192
ALPN,2022-03-31,8.97,5423000.0,0.1847387908299384,-1.275433421216734
ALPN,2022-06-30,8.51,-16284000.0,-0.5369838739627224,-0.12708449674407427
ALPN,2022-09-30,7.2,-16403000.0,-0.5195038328253578,-1.4262441887392399
ALPN,2022-12-31,7.43,-16902000.0,-0.39781703843173377,-0.2896527222397157
ALPN,2023-03-31,7.72,-26245000.0,-0.5517347332560701,-3.9865667669329414
ALPN,2023-06-30,10.28,-18370000.0,-0.38231060286948143,-0.2880408120113835
ALPN,2023-09-30,11.37,-15799000.0,-0.3288037678135513,-0.36708115121051355
ALPN,2023-12-31,19.0,-19085000.0,-0.381697412091546,-0.04052020095402205
ALPN,2024-03-31,40.22,-27709000.0,-0.4327298769519188,-0.2156921598932925
ALRM,2020-09-30,55.25,15061000.0,0.30732129264792013,-4.75393430938187
ALRM,2020-12-31,103.45,29796000.0,0.6046741825716649,1.0139573766524794
ALRM,2021-03-31,86.38,17163000.0,0.3462943208760393,0.8378593226202276
ALRM,2021-06-30,84.7,20764000.0,0.4189509572143611,-0.33740973029492954
ALRM,2021-09-30,78.19,36328000.0,0.7272208255641902,1.366320990317206
ALRM,2021-12-31,84.81,17840000.0,0.35712451905046116,-0.40939347280940774
ALRM,2022-03-31,66.46,-16132000.0,-0.3216964514400682,-1.928968314081084
ALRM,2022-06-30,61.86,2088000.0,0.04163787444872691,-0.9006139651151999
ALRM,2022-09-30,64.86,8415000.0,0.16900486860549294,-0.7676017205992746
ALRM,2022-12-31,49.28,33890000.0,0.6788014221620873,0.9007415787829837
ALRM,2023-03-31,50.28,-5919000.0,-0.11937104226711,-0.6289326732304701
ALRM,2023-06-30,51.68,29878000.0,0.5992424931480117,13.391764735395462
ALRM,2023-09-30,59.95,60870000.0,1.2194112237077102,6.215243168847251
ALRM,2023-12-31,63.41,37704000.0,0.755413243942499,0.11286337841837636
ALRM,2024-03-31,71.16,46787000.0,0.9364279936469324,-8.844683064352735
ALRN,2020-09-30,25.8,-5043000.0,-2.5650298388807253,-0.48908177030500666
ALRN,2020-12-31,20.8,-4547000.0,-2.2118943194156357,-0.510213451176195
ALRN,2021-03-31,28.6,-6561000.0,-1.5736760290116687,-0.6096637808581435
ALRN,2021-06-30,25.0,-3830000.0,-0.9186372795480401,-0.7175408399252658
ALRN,2021-09-30,20.4,-7199000.0,-3.661639859231081,0.42752329962324015
ALRN,2021-12-31,11.26,-6255000.0,-3.1814915015266583,0.43835601619845116
ALSK,2020-09-30,2.0,-10614000.0,-0.19613423017222265,-4.305766822574049
ALSK,2020-12-31,3.69,-9070000.0,-0.16558951327272065,-3.933624107636064
ALSK,2021-03-31,3.25,9808000.0,0.1811432265213778,-0.35336038353137794
ALSN,2020-09-30,32.47,127000000.0,1.1238938053097345,1.0434432823813353
ALSN,2020-12-31,40.02,128000000.0,1.1228070175438596,-0.6214899855871975
ALSN,2021-03-31,38.08,107000000.0,0.963963963963964,-0.11952897779669432
ALSN,2021-06-30,37.21,95000000.0,0.8558558558558559,0.5111204954954955
ALSN,2021-09-30,33.24,153000000.0,1.4433962264150944,0.28428168177091073
ALSN,2021-12-31,34.39,105000000.0,0.9905660377358491,-0.11777712264150939
ALSN,2022-03-31,37.33,142000000.0,1.3959322024434357,0.4481165838431903
ALSN,2022-06-30,36.76,34000000.0,0.3469387755102041,-0.5946294307196562
ALSN,2022-09-30,32.45,182000000.0,1.8762886597938144,0.29991240482447273
ALSN,2022-12-31,40.1,134000000.0,0.8387349848442466,-0.15327706291914156
ALSN,2023-03-31,43.91,169000000.0,1.8369565217391304,0.3159353430802205
ALSN,2023-06-30,55.06,122000000.0,1.3524571363653486,2.8982588048177695
ALSN,2023-09-30,57.05,182000000.0,2.022222222222222,0.07777777777777774
ALSN,2023-12-31,56.02,186000000.0,2.1186002922711618,1.5259472068696247
ALSN,2024-03-31,79.74,162000000.0,1.8409090909090908,0.0021516944593867548
ALTM,2023-12-31,6.86,-33076472.0,-0.6382585338556239,-1.3382807603648816
ALTM,2024-03-31,4.31,-112655530.0,-1.946733657052999,-3.71463775187619
ALV,2023-12-31,105.68,295000000.0,3.537170263788969,0.03157607693109735
ALV,2024-03-31,116.6,-17000000.0,-0.2065613608748481,-0.9063950885719768
ALVR,2021-12-31,297.62,-27698000.0,-10.0072223400454,-0.451012265666853
ALX,2020-12-31,195.28,13715000.0,2.677541604877245,-0.1777311176450422
ALX,2021-03-31,198.53,50124000.0,9.785627520642473,1.7713661623690156
ALX,2021-06-30,194.98,11600000.0,2.2641855617180875,-0.4650546371206372
ALX,2021-09-30,192.77,23775000.0,4.639496939981009,-4.025007518196584
ALX,2021-12-31,195.63,13446000.0,2.6220886888445007,-0.020710384455552264
ALX,2022-03-31,195.82,31027000.0,6.054665470317172,-0.3812695754518506
ALX,2022-06-30,172.95,58501000.0,11.413248115870777,4.040774178954788
ALX,2022-09-30,165.62,-22035000.0,-4.297762900797841,-1.9263424367762239
ALX,2022-12-31,178.95,20670000.0,4.031498348197411,0.5375141067306948
ALX,2023-12-31,191.2,107884000.0,21.027015048337148,4.215682416870859
ALXN,2020-09-30,114.43,816300000.0,3.725696029210406,0.48562129164764933
ALXN,2020-12-31,156.24,753400000.0,3.4386125057051573,0.6011197570161291
ALXN,2021-03-31,152.91,510700000.0,2.320308950477056,-0.04904667389362752
ALXO,2021-06-30,54.68,-20622000.0,-0.5123846159388835,1.8858779413511602
ALXO,2021-09-30,73.86,-25254000.0,-0.6251579975813559,0.9402346839850436
ALXO,2021-12-31,21.49,-22006000.0,-0.5429093938596469,-0.2634767089815304
ALXO,2022-03-31,16.9,-21263000.0,-0.5235090087718965,3.07805932959493
ALXO,2022-06-30,8.09,-17255000.0,-0.424083405347226,-0.17233384423506962
ALXO,2022-09-30,9.57,-31075000.0,-0.762632345241589,0.21990336553655396
ALXO,2022-12-31,11.2,-21057000.0,-0.5167695612445554,-0.04814768893435123
ALXO,2023-03-31,4.52,-28506000.0,-0.6976076092040644,0.33256084903025257
ALXO,2023-06-30,7.51,-33450000.0,-0.8183394744675271,0.9296663442831411
ALXO,2023-09-30,4.81,-29856000.0,-0.7255770629381234,-0.04858865813215288
ALXO,2023-12-31,14.55,-39826000.0,-0.8116961200167288,0.5707119398864954
ALXO,2024-03-31,11.02,-38072000.0,-0.7596054313464293,0.08887205547127183
AMAT,2020-07-31,61.52,780000000.0,0.8524590163934426,0.1411158879387725
AMAT,2020-10-31,57.89,1153000000.0,1.2587336244541485,0.5885252873769774
AMAT,2021-01-31,97.4,1300000000.0,1.4207650273224044,0.4705319378839801
AMAT,2021-04-30,127.95,983000000.0,1.0708061002178648,0.7410092090421668
AMAT,2021-07-31,137.15,1549000000.0,1.7059471365638768,1.0012072178922402
AMAT,2021-10-31,134.98,942000000.0,1.0306345733041575,-0.18121312302982803
AMAT,2022-01-31,133.91,2514000000.0,2.799554565701559,0.9704557135514819
AMAT,2022-04-30,109.68,205000000.0,0.23348519362186787,-0.7819538069736779
AMAT,2022-07-31,103.55,1259000000.0,1.4571759259259258,-0.14582586136814682
AMAT,2022-10-31,86.14,634000000.0,0.7511848341232228,-0.2711433775067668
AMAT,2023-01-31,109.04,1983000000.0,2.3467455621301774,-0.1617432319837314
AMAT,2023-04-30,110.73,2037000000.0,2.416370106761566,9.349136359691
AMAT,2023-07-31,149.0,2328000000.0,2.7780429594272076,0.9064568045632307
AMAT,2023-10-31,130.37,1246000000.0,1.4940047961630696,0.9888644289615626
AMAT,2024-01-31,162.19,2096000000.0,2.522262334536703,0.07479156464120726
AMAT,2024-04-30,196.43,1135000000.0,1.3674698795180722,-0.43408094824068
AMBA,2020-07-31,45.28,-2654000.0,-0.07697147244077612,-1.330807945934876
AMBA,2020-10-31,54.09,12230000.0,0.3512361329217677,-0.4532285579038384
AMBA,2021-01-31,105.16,9071000.0,0.25668996269803307,1.315094541641526
AMBA,2021-04-30,97.49,-6501000.0,-0.18088327800454887,-1.8548830683506818
AMBA,2021-07-31,97.77,12637000.0,0.34676510987050957,-5.505112074311945
AMBA,2021-10-31,190.8,5853000.0,0.16172341400254536,-0.5395592911889657
AMBA,2022-01-31,140.15,17127000.0,0.49386216156262175,0.9239636656287771
AMBA,2022-04-30,84.88,28859000.0,0.7651794079109141,-5.2302385071309425
AMBA,2022-07-31,86.09,-3944000.0,-0.1030886310517228,-1.2972866303943282
AMBA,2022-10-31,54.73,-3822000.0,-0.0998997839451533,-1.617719979270169
AMBA,2023-01-31,89.84,7949000.0,0.24781412911524525,-0.4982119538554233
AMBA,2023-04-30,63.03,19727000.0,0.501438824654034,-0.34467809840432356
AMBA,2023-07-31,83.42,-12234000.0,-0.3078765667127299,1.986522990670606
AMBA,2023-10-31,44.99,5516000.0,0.13771666125179202,-2.3785481390770657
AMBA,2024-01-31,52.56,-5962000.0,-0.14763001333523437,-1.5957287982824397
AMBA,2024-04-30,45.97,-16083000.0,-0.3944329503346794,-1.786602335004309
AMC,2020-09-30,47.08,-380100000.0,-35.294117647058826,4.950152788388082
AMC,2020-12-31,21.19,-364500000.0,-23.887698326878084,-2.236042586570149
AMC,2021-03-31,102.06,-319600000.0,-7.987783390109245,-0.6942025426206524
AMC,2021-06-30,566.57,-255500000.0,-6.385727960490963,-0.7501302484586818
AMC,2021-09-30,380.44,-136000000.0,-2.6493678530380067,-0.9249345774972565
AMC,2021-12-31,271.89,12500000.0,0.24350807472775798,-1.0101938693044263
AMC,2022-03-31,246.3,-322600000.0,-6.276519804015377,-0.214235101594369
AMC,2022-06-30,135.44,-117000000.0,-2.267837413502355,-0.6448584362607277
AMC,2022-09-30,69.7,-274500000.0,-5.311316684113068,1.004748671658648
AMC,2022-12-31,39.3,-105100000.0,-2.895876035564995,-12.89232036269263
AMC,2023-03-31,50.1,-236500000.0,-1.7213144583136213,-0.7257533614069985
AMC,2023-06-30,44.0,-41300000.0,-0.0002729643665838741,-0.9998796367125092
AMC,2023-09-30,8.15,-7300000.0,-0.04494409693148796,-0.9915380498651263
AMC,2023-12-31,6.11,-139200000.0,-0.8303309393715254,-0.7132712418715378
AMC,2024-03-31,3.14,-241800000.0,-0.9179571088527054,-0.46671155614876336
AMCR,2020-09-30,8.91,-221000000.0,-0.14157591287636132,0.13765357317282023
AMCR,2020-12-31,9.59,449000000.0,0.2878205128205128,0.3657929864253392
AMCR,2021-03-31,9.61,60000000.0,0.03873466752743705,1.5721433182698514
AMCR,2021-06-30,9.53,731000000.0,0.4765319426336376,-0.10417701754249002
AMCR,2021-09-30,9.73,-257000000.0,-0.16797385620915034,0.18645787123295776
AMCR,2021-12-31,10.18,331000000.0,0.21776315789473685,-0.2434064001875512
AMCR,2022-03-31,9.7,149000000.0,0.09913506320691949,1.5593368817919717
AMCR,2022-06-30,10.75,815000000.0,0.5495616992582603,0.1532525946130933
AMCR,2022-09-30,9.37,-408000000.0,-0.276797829036635,0.6478625619690722
AMCR,2022-12-31,10.51,311000000.0,0.21084745762711865,-0.03175789850990836
AMCR,2023-03-31,10.15,56000000.0,0.0380952380952381,-0.6157238734419942
AMCR,2023-06-30,9.01,841000000.0,0.5788024776324845,0.05320745316438593
AMCR,2023-09-30,8.28,-255000000.0,-0.17720639332870047,-0.3597984711605282
AMCR,2023-12-31,9.04,249000000.0,0.17303683113273105,-0.17932692629974825
AMCR,2024-03-31,8.88,38000000.0,0.02640722724113968,-0.3068102849200835
AMCX,2020-09-30,24.71,206357000.0,3.9421732319565965,1.397536111220883
AMCX,2020-12-31,35.77,93044000.0,2.1180059185067153,0.942279970137603
AMCX,2021-03-31,53.16,99026000.0,2.3616980682089195,-0.2936626715436449
AMCX,2021-06-30,66.8,13292000.0,0.31289282267366586,-0.9246587473906221
AMCX,2021-09-30,46.59,-98303000.0,-2.3290686379036654,-1.5908082930053513
AMCX,2021-12-31,34.44,86887000.0,2.0441114195642967,-0.03488871220648779
